"","lapse","alpha","beta","participant_id","trials","subs","X","resp","sessions"
"1156",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,-13.5,1,1
"1157",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,-15.5,0,1
"1158",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,2.5,1,1
"1159",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,-14.5,0,1
"1160",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,1.5,0,1
"1161",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,3.5,0,1
"1162",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,-15.5,1,1
"1163",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,-17.5,0,1
"1164",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,5.5,1,1
"1165",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,-17.5,1,1
"1166",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,-19.5,0,1
"1167",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,-19.5,0,1
"1168",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,6.5,1,1
"1169",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,-18.5,0,1
"1170",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,5.5,1,1
"1171",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,5.5,1,1
"1172",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,-17.5,0,1
"1173",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,5.5,0,1
"1174",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,6.5,1,1
"1175",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,-18.5,0,1
"1176",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,6.5,0,1
"1177",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,8.5,1,1
"1178",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,-18.5,0,1
"1179",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,7.5,1,1
"1180",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,-18.5,0,1
"1181",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,7.5,1,1
"1182",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,-17.5,0,1
"1183",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,7.5,1,1
"1184",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,-17.5,0,1
"1185",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,6.5,1,1
"1186",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,-16.5,0,1
"1187",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,6.5,0,1
"1188",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,7.5,1,1
"1189",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,-17.5,0,1
"1190",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,7.5,1,1
"1191",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,-16.5,0,1
"1192",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,7.5,1,1
"1193",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,-16.5,0,1
"1194",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,6.5,0,1
"1195",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,8.5,1,1
"1196",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,-16.5,0,1
"1197",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,7.5,1,1
"1198",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,-16.5,0,1
"1199",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,7.5,1,1
"1200",0.000507025234735303,-4.9586067997239,8.36851021188961,12,100,99,-15.5,0,1
"1201",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-0.5,0,1
"1202",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,22.5,1,1
"1203",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,10.5,1,1
"1204",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-1.5,0,1
"1205",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,6.5,1,1
"1206",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,2.5,0,1
"1207",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,8.5,1,1
"1208",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,0.5,0,1
"1209",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,4.5,0,1
"1210",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,9.5,1,1
"1211",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,7.5,0,1
"1212",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,12.5,1,1
"1213",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,11.5,1,1
"1214",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,2.5,1,1
"1215",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-3.5,0,1
"1216",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-2.5,1,1
"1217",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-7.5,1,1
"1218",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-12.5,1,1
"1219",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-15.5,0,1
"1220",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-15.5,0,1
"1221",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-14.5,1,1
"1222",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-16.5,0,1
"1223",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-16.5,0,1
"1224",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-16.5,0,1
"1225",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,14.5,1,1
"1226",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-16.5,0,1
"1227",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,14.5,1,1
"1228",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-17.5,0,1
"1229",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-16.5,0,1
"1230",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,14.5,1,1
"1231",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-16.5,0,1
"1232",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,14.5,1,1
"1233",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-16.5,0,1
"1234",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,14.5,1,1
"1235",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-16.5,0,1
"1236",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,14.5,1,1
"1237",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-15.5,0,1
"1238",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,13.5,1,1
"1239",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-15.5,0,1
"1240",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,13.5,1,1
"1241",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-14.5,0,1
"1242",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,12.5,1,1
"1243",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-13.5,0,1
"1244",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,12.5,1,1
"1245",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-13.5,0,1
"1246",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,11.5,1,1
"1247",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-12.5,0,1
"1248",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-11.5,0,1
"1249",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,10.5,1,1
"1250",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-11.5,0,1
"1251",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,10.5,1,1
"1252",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-10.5,0,1
"1253",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-9.5,0,1
"1254",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-9.5,1,1
"1255",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,10.5,0,1
"1256",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,12.5,1,1
"1257",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,12.5,0,1
"1258",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,14.5,1,1
"1259",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,14.5,1,1
"1260",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-13.5,0,1
"1261",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,13.5,1,1
"1262",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-12.5,1,1
"1263",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-15.5,0,1
"1264",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,13.5,1,1
"1265",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-14.5,0,1
"1266",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,13.5,1,1
"1267",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-14.5,0,1
"1268",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,12.5,1,1
"1269",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-13.5,0,1
"1270",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,12.5,1,1
"1271",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-13.5,0,1
"1272",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,11.5,1,1
"1273",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-12.5,0,1
"1274",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,11.5,1,1
"1275",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-12.5,0,1
"1276",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,11.5,1,1
"1277",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-11.5,0,1
"1278",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,10.5,0,1
"1279",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-12.5,0,1
"1280",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,12.5,1,1
"1281",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-11.5,0,1
"1282",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,11.5,1,1
"1283",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-11.5,1,1
"1284",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,12.5,0,1
"1285",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,13.5,1,1
"1286",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-13.5,0,1
"1287",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,13.5,1,1
"1288",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-13.5,0,1
"1289",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,13.5,1,1
"1290",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-12.5,0,1
"1291",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,12.5,1,1
"1292",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-12.5,0,1
"1293",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-12.5,0,1
"1294",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,12.5,0,1
"1295",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,13.5,1,1
"1296",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-12.5,0,1
"1297",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,13.5,1,1
"1298",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-11.5,0,1
"1299",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,-11.5,0,1
"1300",0.00119637996802411,-0.554947909438336,11.5140062140282,13,100,99,12.5,1,1
"1301",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-0.5,1,1
"1302",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-23.5,0,1
"1303",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-11.5,1,1
"1304",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-19.5,1,1
"1305",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-28.5,0,1
"1306",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-25.5,0,1
"1307",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-17.5,1,1
"1308",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-25.5,0,1
"1309",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-18.5,0,1
"1310",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-12.5,1,1
"1311",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-13.5,0,1
"1312",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-7.5,1,1
"1313",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-7.5,1,1
"1314",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-26.5,0,1
"1315",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-8.5,1,1
"1316",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-25.5,0,1
"1317",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-9.5,1,1
"1318",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-24.5,0,1
"1319",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-10.5,1,1
"1320",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-23.5,0,1
"1321",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-12.5,1,1
"1322",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-22.5,0,1
"1323",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-14.5,1,1
"1324",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-16.5,0,1
"1325",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-22.5,0,1
"1326",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-12.5,0,1
"1327",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-9.5,1,1
"1328",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-9.5,0,1
"1329",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-6.5,1,1
"1330",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-6.5,1,1
"1331",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-23.5,1,1
"1332",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-26.5,0,1
"1333",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-26.5,0,1
"1334",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-6.5,1,1
"1335",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-25.5,0,1
"1336",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-7.5,0,1
"1337",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-4.5,1,1
"1338",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-4.5,1,1
"1339",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-25.5,0,1
"1340",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-5.5,1,1
"1341",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-24.5,0,1
"1342",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-6.5,1,1
"1343",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-24.5,0,1
"1344",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-23.5,0,1
"1345",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-7.5,1,1
"1346",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-23.5,0,1
"1347",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-7.5,1,1
"1348",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-22.5,0,1
"1349",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-8.5,1,1
"1350",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-22.5,0,1
"1351",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-21.5,0,1
"1352",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-8.5,1,1
"1353",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-21.5,1,1
"1354",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-8.5,1,1
"1355",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-8.5,1,1
"1356",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-22.5,0,1
"1357",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-9.5,1,1
"1358",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-22.5,0,1
"1359",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-9.5,1,1
"1360",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-22.5,0,1
"1361",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-10.5,0,1
"1362",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-22.5,0,1
"1363",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-8.5,1,1
"1364",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-21.5,0,1
"1365",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-21.5,0,1
"1366",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-9.5,1,1
"1367",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-21.5,0,1
"1368",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-9.5,1,1
"1369",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-21.5,0,1
"1370",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-9.5,0,1
"1371",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-21.5,0,1
"1372",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-20.5,0,1
"1373",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-8.5,1,1
"1374",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-20.5,0,1
"1375",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-20.5,1,1
"1376",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-8.5,1,1
"1377",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-8.5,1,1
"1378",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-8.5,0,1
"1379",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-7.5,0,1
"1380",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-6.5,0,1
"1381",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-5.5,1,1
"1382",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-5.5,1,1
"1383",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-22.5,1,1
"1384",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-5.5,0,1
"1385",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-4.5,1,1
"1386",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-24.5,0,1
"1387",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-4.5,1,1
"1388",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-23.5,0,1
"1389",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-4.5,1,1
"1390",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-23.5,0,1
"1391",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-5.5,1,1
"1392",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-23.5,0,1
"1393",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-5.5,1,1
"1394",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-23.5,0,1
"1395",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-22.5,0,1
"1396",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-5.5,1,1
"1397",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-22.5,0,1
"1398",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-5.5,1,1
"1399",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-22.5,0,1
"1400",0.00240294636638217,-13.1971602603565,6.14099707979858,14,100,99,-6.5,1,1
"1401",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-0.5,1,1
"1402",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-23.5,1,1
"1403",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-34.5,0,1
"1404",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-28.5,0,1
"1405",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-19.5,1,1
"1406",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-30.5,1,1
"1407",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-37.5,0,1
"1408",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-36.5,1,1
"1409",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-41.5,0,1
"1410",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-22.5,1,1
"1411",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-42.5,0,1
"1412",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-22.5,0,1
"1413",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-17.5,1,1
"1414",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-41.5,0,1
"1415",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-17.5,1,1
"1416",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-41.5,0,1
"1417",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-17.5,1,1
"1418",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-40.5,0,1
"1419",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-18.5,1,1
"1420",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-40.5,0,1
"1421",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-19.5,1,1
"1422",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-39.5,0,1
"1423",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-20.5,1,1
"1424",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-38.5,0,1
"1425",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-21.5,1,1
"1426",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-37.5,0,1
"1427",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-22.5,1,1
"1428",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-35.5,0,1
"1429",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-24.5,0,1
"1430",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-35.5,0,1
"1431",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-19.5,0,1
"1432",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-16.5,0,1
"1433",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-12.5,1,1
"1434",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-13.5,1,1
"1435",0.0020645094624732,-28.3421699401228,7.88603079940967,15,100,99,-13.5,1,1
