"","lapse","alpha","beta","participant_id","trials","subs","X","resp","sessions"
"1719",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-37.5,0,1
"1720",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-17.5,1,1
"1721",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-37.5,0,1
"1722",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-18.5,1,1
"1723",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-36.5,1,1
"1724",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-40.5,0,1
"1725",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-40.5,0,1
"1726",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-17.5,0,1
"1727",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-13.5,1,1
"1728",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-40.5,0,1
"1729",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-14.5,0,1
"1730",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-10.5,1,1
"1731",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-11.5,1,1
"1732",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-40.5,0,1
"1733",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-11.5,1,1
"1734",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-40.5,0,1
"1735",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-12.5,1,1
"1736",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-39.5,0,1
"1737",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-12.5,1,1
"1738",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-38.5,0,1
"1739",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-13.5,1,1
"1740",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-38.5,0,1
"1741",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-14.5,1,1
"1742",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-37.5,0,1
"1743",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-15.5,1,1
"1744",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-36.5,0,1
"1745",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-15.5,1,1
"1746",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-16.5,1,1
"1747",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-35.5,0,1
"1748",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-17.5,0,1
"1749",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-36.5,0,1
"1750",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-14.5,1,1
"1751",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-35.5,0,1
"1752",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-34.5,1,1
"1753",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-14.5,0,1
"1754",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-11.5,1,1
"1755",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-38.5,0,1
"1756",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-12.5,0,1
"1757",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-10.5,0,1
"1758",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-7.5,1,1
"1759",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-7.5,1,1
"1760",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-39.5,0,1
"1761",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-8.5,0,1
"1762",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-6.5,1,1
"1763",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-6.5,0,1
"1764",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-4.5,1,1
"1765",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-4.5,1,1
"1766",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-40.5,1,1
"1767",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-42.5,0,1
"1768",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-41.5,0,1
"1769",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-4.5,1,1
"1770",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-41.5,0,1
"1771",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-4.5,1,1
"1772",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-41.5,0,1
"1773",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-5.5,1,1
"1774",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-40.5,0,1
"1775",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-5.5,1,1
"1776",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-40.5,0,1
"1777",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-5.5,1,1
"1778",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-40.5,0,1
"1779",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-6.5,1,1
"1780",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-39.5,0,1
"1781",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-6.5,1,1
"1782",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-39.5,0,1
"1783",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-7.5,1,1
"1784",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-38.5,0,1
"1785",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-7.5,1,1
"1786",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-38.5,0,1
"1787",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-38.5,0,1
"1788",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-8.5,1,1
"1789",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-37.5,1,1
"1790",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-7.5,1,1
"1791",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-39.5,0,1
"1792",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-8.5,1,1
"1793",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-38.5,1,1
"1794",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-40.5,0,1
"1795",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-8.5,1,1
"1796",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-40.5,0,1
"1797",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-8.5,1,1
"1798",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-39.5,0,1
"1799",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-8.5,1,1
"1800",0.054404088253538,-24.3736170004043,12.051709762586,18,100,99,-39.5,0,1
"1801",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-0.5,1,1
"1802",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-23.5,1,1
"1803",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-34.5,1,1
"1804",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-40.5,0,1
"1805",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-33.5,0,1
"1806",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-26.5,1,1
"1807",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-40.5,1,1
"1808",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-45.5,0,1
"1809",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-27.5,1,1
"1810",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-46.5,0,1
"1811",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-46.5,0,1
"1812",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-27.5,1,1
"1813",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-45.5,0,1
"1814",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-28.5,0,1
"1815",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-23.5,0,1
"1816",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-19.5,1,1
"1817",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-19.5,1,1
"1818",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-45.5,0,1
"1819",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-19.5,1,1
"1820",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-45.5,0,1
"1821",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-20.5,1,1
"1822",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-44.5,0,1
"1823",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-20.5,1,1
"1824",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-44.5,0,1
"1825",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-21.5,1,1
"1826",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-43.5,0,1
"1827",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-22.5,1,1
"1828",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-42.5,0,1
"1829",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-22.5,0,1
"1830",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-18.5,1,1
"1831",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-42.5,0,1
"1832",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-19.5,0,1
"1833",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-16.5,1,1
"1834",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-42.5,0,1
"1835",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-16.5,0,1
"1836",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-13.5,1,1
"1837",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-13.5,1,1
"1838",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-42.5,0,1
"1839",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-14.5,1,1
"1840",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-42.5,0,1
"1841",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-14.5,1,1
"1842",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-41.5,0,1
"1843",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-15.5,1,1
"1844",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-41.5,0,1
"1845",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-40.5,0,1
"1846",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-16.5,1,1
"1847",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-39.5,0,1
"1848",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-16.5,1,1
"1849",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-39.5,1,1
"1850",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-16.5,1,1
"1851",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-41.5,0,1
"1852",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-17.5,1,1
"1853",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-41.5,0,1
"1854",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-17.5,1,1
"1855",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-40.5,1,1
"1856",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-43.5,0,1
"1857",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-17.5,1,1
"1858",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-42.5,0,1
"1859",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-18.5,1,1
"1860",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-42.5,0,1
"1861",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-19.5,0,1
"1862",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-16.5,1,1
"1863",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-42.5,0,1
"1864",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-17.5,1,1
"1865",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-41.5,0,1
"1866",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-17.5,1,1
"1867",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-41.5,0,1
"1868",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-40.5,0,1
"1869",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-18.5,1,1
"1870",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-40.5,0,1
"1871",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-18.5,1,1
"1872",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-39.5,0,1
"1873",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-19.5,1,1
"1874",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-39.5,0,1
"1875",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-19.5,1,1
"1876",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-39.5,0,1
"1877",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-20.5,1,1
"1878",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-38.5,0,1
"1879",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-20.5,1,1
"1880",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-38.5,1,1
"1881",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-20.5,1,1
"1882",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-20.5,1,1
"1883",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-39.5,1,1
"1884",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-20.5,1,1
"1885",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-41.5,0,1
"1886",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-20.5,1,1
"1887",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-21.5,1,1
"1888",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-40.5,1,1
"1889",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-42.5,0,1
"1890",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-21.5,1,1
"1891",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-21.5,1,1
"1892",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-41.5,0,1
"1893",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-21.5,1,1
"1894",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-22.5,1,1
"1895",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-41.5,0,1
"1896",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-22.5,0,1
"1897",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-41.5,0,1
"1898",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-41.5,0,1
"1899",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-21.5,0,1
"1900",0.000816421683259455,-29.7235397124569,8.27506120050051,19,100,99,-41.5,0,1
"1901",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-0.5,1,1
"1902",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-23.5,0,1
"1903",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-11.5,0,1
"1904",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,0.5,0,1
"1905",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,12.5,1,1
"1906",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,6.5,0,1
"1907",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,14.5,1,1
"1908",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,10.5,1,1
"1909",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-5.5,0,1
"1910",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,13.5,1,1
"1911",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-4.5,0,1
"1912",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,12.5,1,1
"1913",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-4.5,1,1
"1914",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-10.5,0,1
"1915",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-9.5,0,1
"1916",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,12.5,1,1
"1917",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-9.5,0,1
"1918",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,11.5,1,1
"1919",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-8.5,0,1
"1920",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,9.5,1,1
"1921",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-7.5,1,1
"1922",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-12.5,0,1
"1923",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,10.5,1,1
"1924",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-11.5,1,1
"1925",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-15.5,0,1
"1926",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-14.5,1,1
"1927",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-18.5,0,1
"1928",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-17.5,0,1
"1929",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,10.5,1,1
"1930",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,10.5,1,1
"1931",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-17.5,0,1
"1932",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,9.5,1,1
"1933",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-16.5,0,1
"1934",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,9.5,0,1
"1935",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,12.5,1,1
"1936",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-16.5,0,1
"1937",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,12.5,0,1
"1938",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,15.5,1,1
"1939",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-16.5,1,1
"1940",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-19.5,0,1
"1941",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,14.5,1,1
"1942",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-18.5,0,1
"1943",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,14.5,1,1
"1944",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-18.5,0,1
"1945",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,14.5,1,1
"1946",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-18.5,0,1
"1947",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,13.5,1,1
"1948",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-17.5,0,1
"1949",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,13.5,1,1
"1950",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-17.5,0,1
"1951",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,12.5,1,1
"1952",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-16.5,0,1
"1953",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,12.5,1,1
"1954",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-16.5,1,1
"1955",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-18.5,0,1
"1956",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,12.5,1,1
"1957",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-18.5,0,1
"1958",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,11.5,1,1
"1959",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-17.5,1,1
"1960",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-20.5,0,1
"1961",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,11.5,0,1
"1962",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-20.5,0,1
"1963",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,14.5,1,1
"1964",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-19.5,0,1
"1965",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,13.5,1,1
"1966",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,13.5,1,1
"1967",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-19.5,0,1
"1968",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,12.5,1,1
"1969",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-18.5,0,1
"1970",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,12.5,0,1
"1971",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-19.5,1,1
"1972",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-21.5,0,1
"1973",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,14.5,1,1
"1974",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-20.5,0,1
"1975",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,14.5,1,1
"1976",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-20.5,0,1
"1977",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,14.5,1,1
"1978",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-19.5,1,1
"1979",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-21.5,0,1
"1980",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,14.5,1,1
"1981",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-21.5,0,1
"1982",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,13.5,1,1
"1983",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-21.5,0,1
"1984",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,13.5,1,1
"1985",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-20.5,0,1
"1986",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,13.5,1,1
"1987",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,12.5,0,1
"1988",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-20.5,0,1
"1989",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,14.5,1,1
"1990",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-20.5,0,1
"1991",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,14.5,1,1
"1992",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-20.5,0,1
"1993",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,13.5,1,1
"1994",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-19.5,0,1
"1995",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,13.5,1,1
"1996",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-19.5,0,1
"1997",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,13.5,1,1
"1998",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,-18.5,0,1
"1999",0.00141478191092346,-3.05842294654923,12.6312592178453,20,100,99,12.5,1,1
